,,min,max,mean,std,median,majority,minority,variace
Jun,PA,0.0,262.1099853515625,0.1573854864344011,0.9740657408682931,0.10999999940395355,0.10000000149011612,7.050000190734863,0.9488040675332968
Jun,PB,0.0,115.70999908447266,0.7114648927309031,2.949248713789816,0.23999999463558197,0.1599999964237213,5.46999979019165,8.698067975790885
Jun,PE,0.0,643.3800048828125,0.6836540549948815,3.952296980700166,0.18000000715255737,0.12999999523162842,7.179999828338623,15.620651423651648
Jun,PI,0.0,114.76000213623047,0.21724835065623452,1.3577396551063092,0.11999999731779099,0.10999999940395355,6.230000019073486,1.8434569710481998
Jun,PR,0.0,787.239990234375,0.7744536172830702,4.1924825528222085,0.23000000417232513,0.20000000298023224,11.960000038146973,17.576909955718623
Jun,RJ,0.0,1476.239990234375,2.9944748638643572,11.958230824997795,0.3499999940395355,0.20999999344348907,12.350000381469727,142.99928446392744
Jun,AL,0.019999999552965164,129.1999969482422,1.0717108606879973,4.081005411398859,0.3400000035762787,0.23999999463558197,0.029999999329447746,16.654605167866773
Jun,RN,0.0,434.8299865722656,0.5906429433882907,2.9346966340782354,0.20000000298023224,0.1599999964237213,4.349999904632568,8.612444334070124
Jun,RO,0.0,94.47000122070312,0.16684968489282265,1.4343621481328803,0.09000000357627869,0.07999999821186066,3.7100000381469727,2.057394771996371
Jun,RR,0.0,103.19999694824219,0.20099207978731537,0.8821730852209597,0.18000000715255737,0.18000000715255737,1.8300000429153442,0.7782293522882667
Jun,RS,0.0,266.19000244140625,0.5903384744232637,3.1294945365601006,0.20000000298023224,0.18000000715255737,14.270000457763672,9.793736054359519
Jun,SC,0.0,263.42999267578125,1.0545405306525324,4.405843710735365,0.25,0.20999999344348907,11.579999923706055,19.411458803426367
Jun,SE,0.019999999552965164,389.6700134277344,1.3282118065929276,5.063159948221251,0.4399999976158142,0.28999999165534973,0.019999999552965164,25.635588661271814
Jun,SP,0.0,760.9099731445312,1.7434361006134256,7.249491152215071,0.2800000011920929,0.20000000298023224,30.68000030517578,52.55512196604459
Jun,TO,0.0,6599.10986328125,0.17350441169187983,8.53368979395132,0.10000000149011612,0.10000000149011612,4.71999979019165,72.82386149938893
Jun,AM,0.0,5198.2900390625,0.13386639276138307,2.795511755932593,0.10999999940395355,0.10000000149011612,3.990000009536743,7.81488597755733
Jun,AP,0.0,67.11000061035156,0.18901756968536138,0.8666023040007627,0.15000000596046448,0.15000000596046448,2.2799999713897705,0.7509995532994302
Jun,BA,0.0,292.1099853515625,0.3123919785157158,1.8756861470734698,0.14000000059604645,0.10999999940395355,9.640000343322754,3.5181985223233183
Jun,CE,0.0,254.5,0.5369584650144481,2.912888789233897,0.1899999976158142,0.1599999964237213,7.840000152587891,8.484921098444518
Jun,DF,0.05000000074505806,249.50999450683594,8.893494049070362,22.359431720329837,0.8100000023841858,0.23999999463558197,0.05000000074505806,499.9441868560922
Jun,ES,0.0,657.5700073242188,0.9682418729539398,4.9317734523158085,0.27000001072883606,0.2199999988079071,5.940000057220459,24.32238938496699
Jun,GO,0.0,508.4100036621094,0.34102187873366163,2.58256395396308,0.11999999731779099,0.10999999940395355,9.170000076293945,6.6696365763094185
Jul,AC,0.0,106.05999755859375,0.189288459080025,1.1532505204938137,0.14000000059604645,0.14000000059604645,2.5999999046325684,1.3299867630192521
Jul,MA,0.009999999776482582,275.2900085449219,0.36302317839629766,1.759273001719206,0.23000000417232513,0.2199999988079071,6.739999771118164,3.0950414945781053
Jul,MG,0.0,228.08999633789062,0.44171955317012174,2.606621369136339,0.15000000596046448,0.12999999523162842,18.729999542236328,6.794474962038202
Jul,MS,0.0,307.4599914550781,0.2171472675293884,1.6759448691166603,0.11999999731779099,0.11999999731779099,4.53000020980835,2.8087912043184593
Jul,MT,0.0,847.6199951171875,0.18136026631177324,1.3901463491466781,0.12999999523162842,0.11999999731779099,6.820000171661377,1.9325068720458376
Jul,PA,0.0,405.44000244140625,0.2400777544824588,1.0168235485238903,0.20000000298023224,0.1899999976158142,8.109999656677246,1.0339301288327165
Jul,PB,0.03999999910593033,95.98999786376953,0.7903744363093953,3.201917764362045,0.28999999165534973,0.2199999988079071,0.03999999910593033,10.252277369737236
Jul,PE,0.019999999552965164,832.989990234375,0.7741920544780767,3.942907602406858,0.23999999463558197,0.20000000298023224,0.019999999552965164,15.5465203611178
Jul,PI,0.009999999776482582,150.52000427246094,0.3122032157942435,1.4687821430544565,0.20000000298023224,0.1899999976158142,0.009999999776482582,2.1573209837556417
Jul,PR,0.0,765.7000122070312,0.8497195205381776,4.837283522333108,0.20999999344348907,0.18000000715255737,11.670000076293945,23.399311875435398
Jul,RJ,0.0,1751.6600341796875,3.448653027441047,13.157956733317514,0.36000001430511475,0.23000000417232513,0.009999999776482582,173.13182539585569
Jul,AL,0.05000000074505806,155.0399932861328,1.1750948367400345,4.38554041675572,0.38999998569488525,0.28999999165534973,0.05000000074505806,19.232964746997936
Jul,RN,0.05999999865889549,98.2699966430664,0.6508889354653257,2.8052180091654972,0.25,0.2199999988079071,4.75,7.869248078946437
Jul,RO,0.0,112.83000183105469,0.20910611326640202,1.596138515813785,0.11999999731779099,0.11999999731779099,3.880000114440918,2.547658161664233
Jul,RR,0.0,95.68000030517578,0.285576129814292,0.9018530109538576,0.25999999046325684,0.25,2.049999952316284,0.8133388533665389
Jul,RS,0.0,262.4800109863281,0.5645206732439363,2.761701334998241,0.2199999988079071,0.20000000298023224,12.3100004196167,7.626994263731067
Jul,SC,0.0,271.8699951171875,1.15528441385847,5.043858968359378,0.25,0.20000000298023224,10.350000381469727,25.44051329269933
Jul,SE,0.10000000149011612,120.87000274658203,1.4062397898518555,4.759243288470999,0.5,0.3700000047683716,0.10000000149011612,22.65039667885625
Jul,SP,0.0,812.1599731445312,1.9209730108082823,8.181737945144208,0.25999999046325684,0.1899999976158142,27.469999313354492,66.94083580301258
Jul,TO,0.0,179.5,0.23677294423409828,1.183937628197874,0.17000000178813934,0.1599999964237213,5.119999885559082,1.4017083074628072
Jul,AM,0.0,434.2699890136719,0.19180916807258178,0.709845831552017,0.17000000178813934,0.1599999964237213,4.110000133514404,0.5038811045717745
Jul,AP,0.0,163.0399932861328,0.2599965176135169,1.0354997834753075,0.2199999988079071,0.2199999988079071,2.390000104904175,1.0722598015774087
Jul,BA,0.0,5518.31982421875,0.38619293000575533,7.0188524134552,0.18000000715255737,0.1599999964237213,12.039999961853027,49.264289201865886
Jul,CE,0.03999999910593033,719.9600219726562,0.6206553291947728,3.2756534429086424,0.25999999046325684,0.23000000417232513,8.869999885559082,10.729905478039242
Jul,DF,0.07999999821186066,257.0400085449219,9.281145452319471,23.2820230652527,0.8299999833106995,0.2800000011920929,0.07999999821186066,542.0525980109588
Jul,ES,0.0,719.1199951171875,1.1311188704787851,5.791841120702851,0.27000001072883606,0.2199999988079071,7.329999923706055,33.545423567464454
Jul,GO,0.0,500.1000061035156,0.3832398251637001,2.761432028725068,0.14000000059604645,0.12999999523162842,7.570000171661377,7.625506849268646
Ago,AC,0.0,82.18000030517578,0.1511392644433287,0.974990604198394,0.10999999940395355,0.10000000149011612,2.740000009536743,0.9506066782751494
Ago,MA,0.0,192.5399932861328,0.35150741921716766,1.6253000606090673,0.2199999988079071,0.20999999344348907,7.440000057220459,2.641600287015838
Ago,MG,0.0,376.67999267578125,0.4190138292895639,2.621672451088962,0.14000000059604645,0.11999999731779099,17.75,6.873166440798806
Ago,MS,0.0,206.82000732421875,0.17068819144542643,1.6358192381121495,0.07999999821186066,0.07000000029802322,4.880000114440918,2.6759045797778134
Ago,MT,0.0,468.2799987792969,0.1596566913403379,1.326797264151737,0.10000000149011612,0.10000000149011612,6.449999809265137,1.7603909801605342
Ago,PA,0.0,283.42999267578125,0.2166763574607337,0.9671680241239594,0.18000000715255737,0.18000000715255737,7.880000114440918,0.9354139868878438
Ago,PB,0.0,153.97000122070312,0.8248245631970006,3.230601612226443,0.30000001192092896,0.23000000417232513,0.029999999329447746,10.436786776920092
Ago,PE,0.0,265.45001220703125,0.7987211412569616,3.7884336122546394,0.23000000417232513,0.1899999976158142,8.729999542236328,14.352229234460735
Ago,PI,0.0,409.7099914550781,0.309529636078297,1.4572690802901347,0.20000000298023224,0.1899999976158142,0.009999999776482582,2.123633172369655
