,,min,max,mean,std,median,majority,minority,variace
Jan,ES,0.0,127.62000274658203,1.028568925020705,4.8274668825634395,0.20999999344348907,0.17000000178813934,6.239999771118164,23.30443650224677
Jan,GO,0.0,1500.2099609375,0.33126402163925894,2.850822837133907,0.12999999523162842,0.12999999523162842,8.449999809265137,8.12719084872422
Fev,AC,0.0,43.349998474121094,0.05487339763396588,0.25588901773338807,0.0,0.0,1.1399999856948853,0.0654791893965582
Fev,MA,0.0,120.23999786376953,0.36826639486435014,1.3332492103919658,0.2800000011920929,0.25,5.590000152587891,1.7775534570108
Fev,MG,0.0,17447.560546875,0.47098037682431054,20.746736729444116,0.20000000298023224,0.1899999976158142,20.530000686645508,430.4270849208656
Fev,MS,0.0,9951.7099609375,0.24486959281996504,8.364341382978585,0.15000000596046448,0.15000000596046448,3.880000114440918,69.96220677100811
Fev,MT,0.0,124.0199966430664,0.20071914499193233,0.9956461257044669,0.1599999964237213,0.0,5.059999942779541,0.991311207630315
Fev,PA,0.0,150.9199981689453,0.30239863958279234,0.8503216464957465,0.27000001072883606,0.0,5.670000076293945,0.7230469024992373
Fev,PB,0.0,104.44000244140625,0.8228536788971287,3.040411131964039,0.3499999940395355,0.28999999165534973,5.309999942779541,9.24409985137085
Fev,PE,0.0,777.4299926757812,0.8628551136375061,4.554165479809529,0.30000001192092896,0.23999999463558197,7.710000038146973,20.740423217488758
Fev,PI,0.0,116.44000244140625,0.3165177914576166,1.1387849574220015,0.23999999463558197,0.23000000417232513,4.110000133514404,1.2968311792506295
Fev,PR,0.0,186.77000427246094,0.7270779367114008,3.822899277655894,0.20000000298023224,0.17000000178813934,14.229999542236328,14.614558887101955
Fev,RJ,0.0,1015.4600219726562,3.10319736111418,10.861417633393296,0.36000001430511475,0.20999999344348907,11.119999885559082,117.97039300698682
Fev,AL,0.09000000357627869,116.08999633789062,1.2629084411475526,4.558721599890323,0.4300000071525574,0.3100000023841858,5.079999923706055,20.781942625306588
Fev,RN,0.0,102.6500015258789,0.6939525786402421,2.9493473903259084,0.30000001192092896,0.25999999046325684,6.539999961853027,8.698650028822247
Fev,RO,0.0,109.04000091552734,0.1882836430910582,1.2732995176971176,0.12999999523162842,0.0,3.069999933242798,1.6212916617677124
Fev,RR,0.0,177.63999938964844,0.3024334809512584,1.1619635294452377,0.25999999046325684,0.25,2.7100000381469727,1.3501592437608336
Fev,RS,0.0,211.58999633789062,0.5142330092762326,2.9032375334154237,0.14000000059604645,0.11999999731779099,13.359999656677246,8.428788175432073
Fev,SC,0.0,359.989990234375,1.0306636472638289,4.521828416758393,0.20999999344348907,0.1599999964237213,13.029999732971191,20.446932230603718
Fev,SE,0.05000000074505806,128.63999938964844,1.6888912861389538,5.877975742861368,0.5199999809265137,0.3499999940395355,0.05000000074505806,34.55059883366665
Fev,SP,0.0,5703.2900390625,1.7981975143050766,10.747009882935863,0.2800000011920929,0.20999999344348907,24.459999084472656,115.49822142392111
Fev,TO,0.0,70.4800033569336,0.22712707711149868,0.8331300342933855,0.1899999976158142,0.0,3.690000057220459,0.6941056540416978
Fev,AM,0.0,4960.56982421875,0.19236575149369306,1.8751528873942374,0.1899999976158142,0.0,3.390000104904175,3.5161983511029455
Fev,AP,0.0,64.6500015258789,0.3835960296618214,0.7422225292000839,0.3499999940395355,0.3400000035762787,2.809999942779541,0.5508942828521693
Fev,BA,0.0,406.4700012207031,0.4133443168947769,2.1618489441089634,0.2199999988079071,0.20999999344348907,12.899999618530273,4.673590857145039
Fev,CE,0.0,387.44000244140625,0.6048385214318832,2.5759928329812434,0.30000001192092896,0.27000001072883606,5.869999885559082,6.635739075570732
Fev,DF,0.0,219.97000122070312,8.536483393945138,20.523803757749327,0.9900000095367432,0.3499999940395355,0.03999999910593033,421.2265206866054
Fev,ES,0.0,200.17999267578125,1.0612591715971373,4.702997293476429,0.27000001072883606,0.23000000417232513,5.349999904632568,22.118183542446616
Fev,GO,0.0,123.56999969482422,0.3670936463983994,2.4120884877507955,0.1599999964237213,0.0,7.610000133514404,5.818170872739921
Mar,AC,0.0,43.66999816894531,0.15880685866382113,0.3867385420517248,0.14000000059604645,0.0,1.25,0.14956669990829372
Mar,MA,0.0,205.7100067138672,0.27331941151670175,1.2686550049658372,0.1899999976158142,0.0,3.7699999809265137,1.6094855216248682
Mar,MG,0.0,729.5599975585938,0.4376246991777722,2.337538804326209,0.1899999976158142,0.18000000715255737,16.860000610351562,5.464087661730803
Mar,MS,0.0,6795.4501953125,0.27378850495957957,9.553939023225835,0.17000000178813934,0.17000000178813934,5.010000228881836,91.27775085951741
Mar,MT,0.0,203.6999969482422,0.26284902811796385,1.0275695723395766,0.2199999988079071,0.0,4.730000019073486,1.0558992259981403
Mar,PA,0.0,205.24000549316406,0.3697174648683841,0.8440538357080245,0.33000001311302185,0.0,6.46999979019165,0.7124268775734288
Mar,PB,0.0,113.22000122070312,0.8251521238031616,3.191362444133998,0.3400000035762787,0.27000001072883606,4.920000076293945,10.184794249828924
Mar,PE,0.0,926.8499755859375,0.8814561398693844,4.812651388966495,0.30000001192092896,0.25999999046325684,8.050000190734863,23.161613391721136
Mar,PI,0.0,129.5,0.3001703618110639,1.1176702856363507,0.2199999988079071,0.0,5.179999828338623,1.2491868673944417
Mar,PR,0.0,842.4199829101562,0.7923533627429843,4.450729866583541,0.2199999988079071,0.1899999976158142,12.4399995803833,19.808996345298745
Mar,RJ,0.0,2105.219970703125,2.9329266887373104,13.013810113317632,0.3499999940395355,0.23000000417232513,9.3100004196167,169.35925366548827
Mar,AL,0.0,134.4199981689453,1.3411728049212128,5.011257391442385,0.4399999976158142,0.3400000035762787,0.0,25.112700643285937
Mar,RN,0.0,114.31999969482422,0.6845163082442494,2.8010068008797813,0.3100000023841858,0.28999999165534973,4.449999809265137,7.845639098574786
Mar,RO,0.0,105.88999938964844,0.2854656142041252,1.2863687015078433,0.23000000417232513,0.0,3.5299999713897705,1.654744436218975
Mar,RR,0.0,223.9199981689453,0.3485371599802996,1.4970169049250286,0.2800000011920929,0.2800000011920929,3.8399999141693115,2.2410596136313123
Mar,RS,0.0,148.0,0.5542316054923965,2.9791160263260243,0.17000000178813934,0.15000000596046448,13.600000381469727,8.875132298312561
Mar,SC,0.0,162.94000244140625,0.997817138347308,4.077387831039815,0.23000000417232513,0.18000000715255737,12.40999984741211,16.625091524711564
Mar,SE,0.14000000059604645,197.19000244140625,1.7889526851208666,6.348074475107424,0.550000011920929,0.3799999952316284,6.690000057220459,40.2980495415104
Mar,SP,0.0,475.8500061035156,1.696760259252058,6.959345181359969,0.27000001072883606,0.2199999988079071,28.309999465942383,48.432485353318214
Mar,TO,0.0,98.19000244140625,0.2773839115819378,0.918497616878962,0.23000000417232513,0.20999999344348907,2.6600000858306885,0.8436378722123324
Mar,AM,0.0,734.4600219726562,0.2568693116815006,0.7900057665593795,0.25,0.0,3.4200000762939453,0.6241091111970728
Mar,AP,0.0,60.0099983215332,0.4366115176300854,0.6871461707932816,0.4000000059604645,0.38999998569488525,1.7799999713897705,0.4721698600358697
Mar,BA,0.0,475.1499938964844,0.4311185765783422,2.2690086326401078,0.23000000417232513,0.20999999344348907,13.430000305175781,5.148400174995332
Mar,CE,0.0,116.97000122070312,0.5275900563619829,2.0221013611777745,0.3100000023841858,0.0,5.929999828338623,4.088893914877008
Mar,DF,0.029999999329447746,234.52000427246094,7.772231383166864,19.72685268590313,0.699999988079071,0.27000001072883606,0.029999999329447746,389.14871689132355
Mar,ES,0.0,128.80999755859375,1.0682317016635694,4.592185482984209,0.28999999165534973,0.23999999463558197,6.28000020980835,21.08816751013091
Mar,GO,0.0,635.4000244140625,0.3881957166022348,2.3898177411819073,0.1899999976158142,0.18000000715255737,9.649999618530273,5.711228836067794
Abr,AC,0.0,67.05999755859375,0.21248324605386848,0.7899011970565954,0.18000000715255737,0.18000000715255737,2.0299999713897705,0.6239439011114424
Abr,MA,0.0,82.55000305175781,0.32039011312780646,1.1749222521191094,0.25,0.0,5.150000095367432,1.3804422985246398
Abr,MG,0.0,487.32000732421875,0.4855530509061125,2.279287302699445,0.23999999463558197,0.2199999988079071,19.56999969482422,5.195150608246912
Abr,MS,0.0,171.02999877929688,0.26730099212076325,1.4981094306973968,0.18000000715255737,0.18000000715255737,4.610000133514404,2.2443318663444782
Abr,MT,0.0,647.0800170898438,0.22548709258534133,0.9186099570504364,0.1899999976158142,0.18000000715255737,5.590000152587891,0.8438442531922045
Abr,PA,0.0,78.06999969482422,0.22380855138535177,0.6718494833556027,0.20000000298023224,0.1899999976158142,7.150000095367432,0.4513817282851903
Abr,PB,0.0,387.5,0.8533291487380126,3.1910797803710547,0.38999998569488525,0.3100000023841858,5.929999828338623,10.18299016469298
Abr,PE,0.0,216.86000061035156,0.830785528203924,3.632040162642046,0.3199999928474426,0.27000001072883606,6.96999979019165,13.19171574304486
Abr,PI,0.0,145.02000427246094,0.3241605427575463,1.0496011661185882,0.25,0.23999999463558197,5.130000114440918,1.1016626079175003
Abr,PR,0.0,224.9499969482422,0.8185212554276126,4.023014591995247,0.25999999046325684,0.23000000417232513,13.710000038146973,16.184646407406685
Abr,RJ,0.0,1577.4300537109375,3.054244683767591,12.208549227902115,0.4399999976158142,0.28999999165534973,0.009999999776482582,149.04867425010931
Abr,AL,0.10000000149011612,119.79000091552734,1.2925747807047105,4.8969664206533,0.4300000071525574,0.33000001311302185,4.570000171661377,23.980280125005986
Abr,RN,0.0,162.99000549316406,0.7004217724918588,2.6851789479757993,0.3400000035762787,0.3100000023841858,5.070000171661377,7.21018598265242
Abr,RO,0.0,98.19000244140625,0.24567773486452824,1.2411867600899118,0.18000000715255737,0.17000000178813934,3.319999933242798,1.5405445734224923
Abr,RR,0.0,333.9200134277344,0.2702486490415628,1.8704879038538194,0.18000000715255737,0.18000000715255737,4.78000020980835,3.4987249984634547
Abr,RS,0.029999999329447746,332.57000732421875,0.6108192468635427,2.8207897442774486,0.25999999046325684,0.23000000417232513,13.09000015258789,7.956854781420835
Abr,SC,0.0,247.1300048828125,1.1359061603036054,4.5209051947475505,0.3100000023841858,0.25999999046325684,0.03999999910593033,20.438583779895385
Abr,SE,0.10999999940395355,177.89999389648438,1.7576093532331887,6.318613383830018,0.5600000023841858,0.38999998569488525,0.10999999940395355,39.92487509431583
Abr,SP,0.0,1819.0799560546875,1.7307855080191654,7.3684750885701975,0.33000001311302185,0.25999999046325684,30.93000030517578,54.29442513087958
Abr,TO,0.0,77.55000305175781,0.2568527855817557,0.8488940242049892,0.20999999344348907,0.20000000298023224,2.7899999618530273,0.7206210643309406
Abr,AM,0.0,49517.8515625,0.21483666715502478,17.775034156489276,0.1899999976158142,0.1899999976158142,3.0199999809265137,315.9518392643604
Abr,AP,0.0,120.63999938964844,0.24702675002522095,0.9500743866592222,0.20999999344348907,0.20000000298023224,1.559999942779541,0.9026413401858973
Abr,BA,0.0,362.95001220703125,0.4408681628537578,2.103444014388139,0.25,0.23000000417232513,13.899999618530273,4.42447672166529
Abr,CE,0.0,118.83999633789062,0.6422089151458896,2.2258054937039806,0.38999998569488525,0.3499999940395355,7.269999980926514,4.954210095802821
Abr,DF,0.019999999552965164,171.44000244140625,7.610687719648927,17.54413793110253,1.0499999523162842,0.38999998569488525,0.019999999552965164,307.7967757455505
Abr,ES,0.029999999329447746,184.69000244140625,1.0933844441421892,4.509241798324665,0.33000001311302185,0.2800000011920929,0.029999999329447746,20.33326159575826
Abr,GO,0.0,111.62000274658203,0.4298265511447333,2.189041078463993,0.23000000417232513,0.2199999988079071,9.729999542236328,4.791900843202802
Mai,AC,0.0,75.72000122070312,0.12680800162577485,0.9296950908822509,0.09000000357627869,0.07999999821186066,2.1600000858306885,0.8643329620105566
Mai,MA,0.0,5178.66015625,0.2751808995263829,6.091869724814562,0.15000000596046448,0.12999999523162842,8.010000228881836,37.110876744112254
Mai,MG,0.0,5710.259765625,0.43645033939485545,6.465047623468118,0.17000000178813934,0.1599999964237213,17.579999923706055,41.79684077371076
Mai,MS,0.0,3508.419921875,0.22529564922917758,5.800528384399851,0.12999999523162842,0.11999999731779099,4.420000076293945,33.64612953822835
Mai,MT,0.0,176.63999938964844,0.13988756407635117,1.097738040496776,0.09000000357627869,0.09000000357627869,6.400000095367432,1.2050288055537017
Mai,PA,0.0,166.80999755859375,0.1788994844825678,0.879220603849132,0.12999999523162842,0.11999999731779099,8.0600004196167,0.7730288702328324
Mai,PB,0.009999999776482582,101.16999816894531,0.7164232348402172,2.847618951711506,0.25999999046325684,0.1899999976158142,0.009999999776482582,8.108933694146536
Mai,PE,0.0,112.98999786376953,0.7656988940886229,3.8110883679272827,0.20999999344348907,0.17000000178813934,8.109999656677246,14.52439454815064
Mai,PI,0.0,104.87000274658203,0.22711200595589093,1.2042179800438422,0.14000000059604645,0.11999999731779099,4.150000095367432,1.4501409434608716
Mai,PR,0.0,381.9800109863281,0.8076194389002871,3.8903060300382384,0.27000001072883606,0.23000000417232513,13.479999542236328,15.134481007351878
Mai,RJ,0.0,695.2999877929688,3.1254812587263494,10.926643999378742,0.41999998688697815,0.28999999165534973,0.029999999329447746,119.39154908915948
Mai,AL,0.05000000074505806,134.5500030517578,1.2443270303892047,4.99075731708597,0.3499999940395355,0.25,0.05000000074505806,24.907658598047153
Mai,RN,0.0,188.6300048828125,0.6015414170036492,2.6368603147408916,0.23000000417232513,0.1899999976158142,0.0,6.953032319455433
Mai,RO,0.0,96.13999938964844,0.15700455077324332,1.2733421575837987,0.09000000357627869,0.07999999821186066,4.159999847412109,1.6214002502801637
Mai,RR,0.0,2674.260009765625,0.21623951224666071,5.26969624935736,0.17000000178813934,0.17000000178813934,2.0799999237060547,27.769698560491033
Mai,RS,0.0,295.260009765625,0.6086663000294988,2.6666148873063826,0.2800000011920929,0.25,10.0,7.110834957204032
Mai,SC,0.0,195.2899932861328,1.0112653007417443,3.7950863033263977,0.3700000047683716,0.0,7.639999866485596,14.402680049695622
Mai,SE,0.09000000357627869,146.57000732421875,1.64318157333647,6.126273056479626,0.47999998927116394,0.33000001311302185,6.690000057220459,37.53122156254821
Mai,SP,0.0,10093.75,1.7603430473776491,12.06875174659667,0.33000001311302185,0.25999999046325684,31.059999465942383,145.65476872098017
Mai,TO,0.0,75.48999786376953,0.14967929534969546,0.8891333326240832,0.10000000149011612,0.10000000149011612,4.119999885559082,0.7905580831832086
Mai,AM,0.0,280.5299987792969,0.15262293992706258,0.6342824758170329,0.12999999523162842,0.12999999523162842,3.9000000953674316,0.4023142591285849
Mai,AP,0.0,75.4800033569336,0.21621311052275632,0.6892261917467803,0.1899999976158142,0.1899999976158142,1.4299999475479126,0.4750327433897697
Mai,BA,0.0,1376.22998046875,0.3477649667928446,2.3621596660766664,0.1599999964237213,0.14000000059604645,9.329999923706055,5.579798288039427
Mai,CE,0.0,241.55999755859375,0.5259615577786763,2.513020204239313,0.23000000417232513,0.20000000298023224,7.199999809265137,6.315270546914998
Mai,DF,0.10999999940395355,236.05999755859375,7.90307401695007,19.714931536588082,0.7699999809265137,0.2800000011920929,3.7699999809265137,388.6785254923553
Mai,ES,0.0,500.75,1.070708272617112,4.6746037603645805,0.30000001192092896,0.23999999463558197,5.860000133514404,21.851920316414674
Mai,GO,0.0,110.75,0.3321474436377954,2.3314734805446347,0.12999999523162842,0.11999999731779099,10.380000114440918,5.435768590482914
Jun,AC,0.0,79.91000366210938,0.10449576975624314,0.9946425940854812,0.05999999865889549,0.05999999865889549,1.7799999713897705,0.9893138899690953
Jun,MA,0.0,340.05999755859375,0.23419723499369804,1.564398161831992,0.11999999731779099,0.10000000149011612,6.929999828338623,2.4473416087433155
Jun,MG,0.0,498.0299987792969,0.40662060899977026,2.4935898690257288,0.12999999523162842,0.10999999940395355,17.440000534057617,6.217990434907752
Jun,MS,0.0,178.89999389648438,0.2052883748881907,1.5785736605848428,0.10999999940395355,0.10999999940395355,4.489999771118164,2.4918948018922307
Jun,MT,0.0,2032.239990234375,0.1366220122983109,2.287723228119219,0.07999999821186066,0.07999999821186066,6.489999771118164,5.23367756847622
Jun,PA,0.0,174.0800018310547,0.13686810516336828,0.9325714860056655,0.09000000357627869,0.09000000357627869,6.550000190734863,0.8696895765108152
Jun,PB,0.0,99.86000061035156,0.7695081037228341,3.3520990919074984,0.23999999463558197,0.1599999964237213,5.739999771118164,11.236568321967077
Jun,PE,0.0,3059.969970703125,0.7453296286631321,9.324861349010485,0.17000000178813934,0.11999999731779099,9.170000076293945,86.95303917826965
Jun,PI,0.0,112.16999816894531,0.1907453693773585,1.2772333704060683,0.10000000149011612,0.09000000357627869,4.059999942779541,1.631325082478845
Jun,PR,0.0,226.39999389648438,0.8149449125643115,4.3158187219716595,0.20999999344348907,0.18000000715255737,13.600000381469727,18.62629124092109
Jun,RJ,0.0,571.6500244140625,3.0058026296235436,10.349706415356756,0.3499999940395355,0.20999999344348907,0.019999999552965164,107.11642288407681
Jun,AL,0.009999999776482582,104.55999755859375,1.078870040768425,3.917062713244937,0.3499999940395355,0.23999999463558197,0.009999999776482582,15.343380299493786
Jun,RN,0.0,171.75999450683594,0.5987847089147442,2.9916448534461595,0.18000000715255737,0.15000000596046448,5.309999942779541,8.949938929150893
Jun,RO,0.0,105.33000183105469,0.15090982926426502,1.4207127567428182,0.07000000029802322,0.07000000029802322,3.680000066757202,2.0184247371717783
Jun,RR,0.0,74.0999984741211,0.12401528344934377,0.7533681330302097,0.10000000149011612,0.0,1.850000023841858,0.5675635438654236
Jun,RS,0.0,227.64999389648438,0.5503716054394964,2.720828097154977,0.20999999344348907,0.1899999976158142,13.09000015258789,7.402905534267973
Jun,SC,0.0,316.0299987792969,1.058771543151867,4.46265547023303,0.25,0.20000000298023224,12.920000076293945,19.915293846000786
Jun,SE,0.019999999552965164,134.86000061035156,1.4304142549748449,5.331001516004331,0.44999998807907104,0.28999999165534973,0.019999999552965164,28.419577163640476
Jun,SP,0.0,3111.85009765625,1.8070677990885309,8.866586992238568,0.23999999463558197,0.1899999976158142,34.209999084472656,78.61636489093418
Jun,TO,0.0,91.95999908447266,0.14578283395005315,1.0314268412198704,0.09000000357627869,0.07999999821186066,4.039999961853027,1.0638413287887996
Jun,AM,0.0,568.6400146484375,0.09124373981623488,0.7285400287645317,0.07000000029802322,0.0,3.430000066757202,0.5307705735122247
Jun,AP,0.0,77.44999694824219,0.1593788939993439,0.8634172001979573,0.11999999731779099,0.11999999731779099,2.3299999237060547,0.7454892615976795
Jun,BA,0.0,1815.0699462890625,0.3049957692402316,2.6013496329537413,0.11999999731779099,0.10000000149011612,11.609999656677246,6.767019912868565
Jun,CE,0.0,161.1300048828125,0.49158388788227414,2.5704448067825267,0.17000000178813934,0.12999999523162842,7.539999961853027,6.60718650471526
Jun,DF,0.05999999865889549,229.85000610351562,8.253131702033635,20.279827601691856,0.7400000095367432,0.23000000417232513,0.05999999865889549,411.2714075543429
Jun,ES,0.0,1198.9000244140625,1.0233240103238044,5.146993692904783,0.25999999046325684,0.20000000298023224,0.009999999776482582,26.49154407480161
Jun,GO,0.0,147.44000244140625,0.3315255609176581,2.539224722626906,0.10999999940395355,0.10000000149011612,10.880000114440918,6.4476621919996875
Jul,AC,0.0,83.06999969482422,0.11694773719455022,1.0302193429925899,0.07000000029802322,0.07000000029802322,2.240000009536743,1.0613518946760834
Jul,MA,0.0,138.8800048828125,0.27280094754259077,1.5652257695815917,0.15000000596046448,0.14000000059604645,6.949999809265137,2.449931709762286
Jul,MG,0.0,1465.7099609375,0.39541602000420795,2.7410871370597687,0.10000000149011612,0.09000000357627869,16.520000457763672,7.51355869295452
Jul,MS,0.0,423.0899963378906,0.17835310321621672,1.709579608500757,0.07999999821186066,0.07999999821186066,5.449999809265137,2.9226624378016015
Jul,MT,0.0,5862.0,0.13528142368085072,5.123599811056355,0.07000000029802322,0.07000000029802322,6.699999809265137,26.25127502385672
Jul,PA,0.0,7023.7001953125,0.15955343476033326,3.065956229627683,0.11999999731779099,0.10999999940395355,7.360000133514404,9.400087601992798
Jul,PB,0.0,84.79000091552734,0.7024535629433482,2.7280065253273555,0.25,0.18000000715255737,4.940000057220459,7.442019602228631
Jul,PE,0.0,105.76000213623047,0.6451509124774187,3.0627916499337107,0.18000000715255737,0.14000000059604645,7.53000020980835,9.380692690903661
Jul,PI,0.0,96.0,0.23189849784943362,1.301447734277845,0.12999999523162842,0.11999999731779099,5.639999866485596,1.6937662050569364
Jul,PR,0.0,182.00999450683594,0.776249821967548,4.327856166173084,0.1599999964237213,0.12999999523162842,13.819999694824219,18.730338995082384
Jul,RJ,0.0,1798.469970703125,3.210441637294675,11.96927878026616,0.30000001192092896,0.15000000596046448,11.84000015258789,143.26363451972978
Jul,AL,0.009999999776482582,102.6500015258789,1.0697964072915205,4.043813156564722,0.33000001311302185,0.20999999344348907,5.21999979019165,16.35242484520594
Jul,RN,0.0,94.7699966430664,0.5410404686513075,2.513323498002018,0.18000000715255737,0.15000000596046448,5.420000076293945,6.316795005609101
Jul,RO,0.0,105.18000030517578,0.14770987023284524,1.5598662947439195,0.05999999865889549,0.05000000074505806,4.5,2.4331828574781245
Jul,RR,0.0,87.91000366210938,0.14371497147731993,0.8701251923865527,0.11999999731779099,0.10999999940395355,1.9700000286102295,0.7571178504257353
Jul,RS,0.0,432.25,0.559132613107504,3.0711858825931837,0.18000000715255737,0.1599999964237213,13.069999694824219,9.432182725439672
Jul,SC,0.0,261.4100036621094,1.0963649293583824,4.936836547277924,0.20000000298023224,0.15000000596046448,14.229999542236328,24.37235509453901
Jul,SE,0.0,131.1999969482422,1.4119604814218092,5.288882194382709,0.4099999964237213,0.23999999463558197,0.0,27.97227486605846
Jul,SP,0.0,692.739990234375,1.8265191968339116,7.956522964289311,0.20000000298023224,0.12999999523162842,33.93000030517578,63.30625768126317
Jul,TO,0.0,211.77000427246094,0.16664836085145246,1.143646387841489,0.10000000149011612,0.09000000357627869,3.7300000190734863,1.3079270604228859
Jul,AM,0.0,733.7899780273438,0.10882345590865238,0.7994811666812395,0.09000000357627869,0.09000000357627869,3.880000114440918,0.6391701358779958
Jul,AP,0.0,99.68000030517578,0.17087202375949875,0.9097809288521472,0.14000000059604645,0.14000000059604645,2.240000009536743,0.8277013385030757
Jul,BA,0.0,1584.449951171875,0.29920242003322467,2.2444599679317943,0.11999999731779099,0.10000000149011612,10.0600004196167,5.037600547648391
Jul,CE,0.0,824.9400024414062,0.5047012254379244,2.753536946300218,0.20000000298023224,0.1599999964237213,8.119999885559082,7.581965714640331
Jul,DF,0.0,223.22999572753906,8.688392367339238,21.335271988322898,0.7799999713897705,0.20999999344348907,0.0,455.1938308157157
Jul,ES,0.0,447.6199951171875,0.9987997640494397,4.878899005639313,0.1899999976158142,0.14000000059604645,5.639999866485596,23.803655507228275
Jul,GO,0.0,148.3800048828125,0.3328239738805925,2.5939179073705416,0.10000000149011612,0.09000000357627869,11.720000267028809,6.72841011017757
Ago,AC,0.0,77.76000213623047,0.09598409676026864,0.9886930964015395,0.03999999910593033,0.0,3.2699999809265137,0.9775140388720638
Ago,MA,0.0,139.7899932861328,0.3845474386743167,1.601370675498131,0.25,0.23000000417232513,6.550000190734863,2.5643880403453405
Ago,MG,0.0,672.6699829101562,0.3970906551671008,2.4209008500769023,0.11999999731779099,0.10000000149011612,16.43000030517578,5.860760925903068
Ago,MS,0.0,190.1999969482422,0.17155884399616983,1.66435315107966,0.07000000029802322,0.05999999865889549,5.019999980926514,2.770071411508794
Ago,MT,0.0,1623.739990234375,0.14674862541283262,1.671357619567446,0.07999999821186066,0.07000000029802322,7.889999866485596,2.7934362924861595
Ago,PA,0.0,149.75999450683594,0.23101854259573176,0.9391852655343826,0.18000000715255737,0.17000000178813934,8.289999961853027,0.8820689629968889
Ago,PB,0.009999999776482582,132.08999633789062,0.7453384812581263,2.737781269472841,0.30000001192092896,0.23000000417232513,6.179999828338623,7.49544627947632
Ago,PE,0.0,258.80999755859375,0.7159376260479899,3.364686224519944,0.20999999344348907,0.14000000059604645,7.610000133514404,11.321113389474274
Ago,PI,0.0,125.69000244140625,0.2951678193794269,1.384979521181677,0.17000000178813934,0.14000000059604645,5.079999923706055,1.9181682740926274
Ago,PR,0.0,282.9700012207031,0.7695997251950281,4.29638422363218,0.15000000596046448,0.11999999731779099,13.600000381469727,18.45891739707549
